,id,year,category,laureate_type,full_name,gender,birth_date,birth_city,birth_city_now,birth_country,birth_country_now,birth_continent,death_date,prize_share,prize,motivation,affiliation_1_name,affiliation_1_city,affiliation_1_country,affiliation_2_name,affiliation_2_city,affiliation_2_country,org_city_now,org_country_now,org_continent,affiliation_3_name,affiliation_3_city,affiliation_3_country,affiliation_4_name,affiliation_4_city,affiliation_4_country
355,684,1974,Economic Sciences,Individual,Gunnar Myrdal,male,1898-12-06,Skattungbyn,Skattungbyn,Sweden,Sweden,Europe,1987-05-17,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1974,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena",,,,,,,,,,,,,,,
356,461,1999,Physiology or Medicine,Individual,Günter Blobel,male,1936-05-21,Waltersdorf,Niegoslawice,Germany,Poland,Europe,2018-02-18,1,The Nobel Prize in Physiology or Medicine 1999,for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell,Rockefeller University,"New York, NY",USA,Howard Hughes Medical Institute,NaN,USA,,,,,,,,,
357,676,1999,Literature,Individual,Günter Grass,male,1927-10-16,Danzig,Gdansk,Free City of Danzig,Poland,Europe,2015-04-13,1,The Nobel Prize in Literature 1999,whose frolicsome black fables portray the forgotten face of history,,,,,,,,,,,,,,,
358,17,1912,Physics,Individual,Nils Gustaf Dalén,male,1869-11-30,Stenstorp,Stenstorp,Sweden,Sweden,Europe,1937-12-09,1,The Nobel Prize in Physics 1912,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys,Swedish Gas-Accumulator Co.,"Lidingö, Stockholm",Sweden,,,,,,,,,,,,
359,31,1925,Physics,Individual,Gustav Ludwig Hertz,male,1887-07-22,Hamburg,Hamburg,Germany,Germany,Europe,1975-10-30,1/2,The Nobel Prize in Physics 1925,for their discovery of the laws governing the impact of an electron upon an atom,Halle University,Halle,Germany,,,,,,,,,,,,
360,491,1926,Peace,Individual,Gustav Stresemann,male,1878-05-10,Berlin,Berlin,Germany,Germany,Europe,1929-10-03,1/2,The Nobel Peace Prize 1926,for their crucial role in bringing about the Locarno Treaty,,,,,,,,,,,,,,,
361,777,2004,Physics,Individual,H. David Politzer,male,1949-08-31,"New York, NY","New York, NY",USA,USA,North America,NaN,1/3,The Nobel Prize in Physics 2004,for the discovery of asymptotic freedom in the theory of the strong interaction,California Institute of Technology (Caltech),"Pasadena, CA",USA,,,,,,,,,,,,
362,389,1968,Physiology or Medicine,Individual,Har Gobind Khorana,male,1922-01-09,Raipur,Raipur,India,India,Asia,2011-11-09,1/3,The Nobel Prize in Physiology or Medicine 1968,for their interpretation of the genetic code and its function in protein synthesis,University of Wisconsin,"Madison, WI",USA,,,,,,,,,,,,
363,751,2002,Physiology or Medicine,Individual,H. Robert Horvitz,male,1947-05-08,"Chicago, IL","Chicago, IL",USA,USA,North America,NaN,1/3,The Nobel Prize in Physiology or Medicine 2002,for their discoveries concerning genetic regulation of organ development and programmed cell death,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
364,626,1955,Literature,Individual,Halldór Kiljan Laxness,male,1902-04-23,Reykjavik,Reykjavik,Iceland,Iceland,Europe,1998-02-08,1,The Nobel Prize in Literature 1955,for his vivid epic power which has renewed the great narrative art of Iceland,,,,,,,,,,,,,,,
365,416,1978,Physiology or Medicine,Individual,Hamilton O. Smith,male,1931-08-23,"New York, NY","New York, NY",USA,USA,North America,NaN,1/3,The Nobel Prize in Physiology or Medicine 1978,for the discovery of restriction enzymes and their application to problems of molecular genetics,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,,,,,,,,,,,,
366,1042,2024,Literature,Individual,Han Kang,female,1970-11-27,Gwangju,Gwangju,South Korea,South Korea,Asia,NaN,1,The Nobel Prize in Literature 2024,for her intense poetic prose that confronts historical traumas and exposes the fragility of human life,,,,,,,,,,,,,,,
367,91,1970,Physics,Individual,Hannes Olof Gösta Alfvén,male,1908-05-30,Norrköping,Norrköping,Sweden,Sweden,Europe,1995-04-02,1/2,The Nobel Prize in Physics 1970,for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics,Royal Institute of Technology,Stockholm,Sweden,,,,,,,,,,,,
368,88,1967,Physics,Individual,Hans Albrecht Bethe,male,1906-07-02,Strasbourg,Strasbourg,Germany,France,Europe,2005-03-06,1,The Nobel Prize in Physics 1967,"for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars",Cornell University,"Ithaca, NY",USA,,,,,,,,,,,,
369,188,1930,Chemistry,Individual,Hans Fischer,male,1881-07-27,Hoechst,Hoechst,Germany,Germany,Europe,1945-03-31,1,The Nobel Prize in Chemistry 1930,for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin,Technische Hochschule (Institute of Technology),Munich,Germany,,,,,,,,,,,,
370,136,1989,Physics,Individual,Hans G. Dehmelt,male,1922-09-09,Görlitz,Görlitz,Prussia,Germany,Europe,2017-03-07,1/4,The Nobel Prize in Physics 1989,for the development of the ion trap technique,University of Washington,"Seattle, WA",USA,,,,,,,,,,,,
371,354,1953,Physiology or Medicine,Individual,Hans Adolf Krebs,male,1900-08-25,Hildesheim,Hildesheim,Germany,Germany,Europe,1981-11-22,1/2,The Nobel Prize in Physiology or Medicine 1953,for his discovery of the citric acid cycle,Sheffield University,Sheffield,United Kingdom,,,,,,,,,,,,
372,329,1935,Physiology or Medicine,Individual,Hans Spemann,male,1869-06-27,Stuttgart,Stuttgart,Württemberg,Germany,Europe,1941-09-12,1,The Nobel Prize in Physiology or Medicine 1935,for his discovery of the organizer effect in embryonic development,University of Freiburg im Breisgau,Breisgau,Germany,,,,,,,,,,,,
373,187,1929,Chemistry,Individual,Hans Karl August Simon von Euler-Chelpin,male,1873-02-15,Augsburg,Augsburg,Germany,Germany,Europe,1964-11-06,1/2,The Nobel Prize in Chemistry 1929,for their investigations on the fermentation of sugar and fermentative enzymes,Stockholm University,Stockholm,Sweden,,,,,,,,,,,,
374,823,2008,Physiology or Medicine,Individual,Harald zur Hausen,male,1936-03-11,Gelsenkirchen,Gelsenkirchen,Germany,Germany,Europe,2023-05-28,1/2,The Nobel Prize in Physiology or Medicine 2008,for his discovery of human papilloma viruses causing cervical cancer,German Cancer Research Center,Heidelberg,Germany,,,,,,,,,,,,
375,192,1934,Chemistry,Individual,Harold Clayton Urey,male,1893-04-29,"Walkerton, IN","Walkerton, IN",USA,USA,North America,1981-01-05,1,The Nobel Prize in Chemistry 1934,for his discovery of heavy hydrogen,Columbia University,"New York, NY",USA,,,,,,,,,,,,
376,441,1989,Physiology or Medicine,Individual,Harold E. Varmus,male,1939-12-18,"Oceanside, NY","Oceanside, NY",USA,USA,North America,NaN,1/2,The Nobel Prize in Physiology or Medicine 1989,for their discovery of the cellular origin of retroviral oncogenes,University of California School of Medicine,"San Francisco, CA",USA,,,,,,,,,,,,
377,801,2005,Literature,Individual,Harold Pinter,male,1930-10-10,London,London,United Kingdom,United Kingdom,Europe,2008-12-24,1,The Nobel Prize in Literature 2005,who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms,,,,,,,,,,,,,,,
378,704,1990,Economic Sciences,Individual,Harry M. Markowitz,male,1927-08-24,"Chicago, IL","Chicago, IL",USA,USA,North America,2023-06-22,1/3,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1990,for their pioneering work in the theory of financial economics,City University of New York,"New York, NY",USA,,,,,,,,,,,,
379,650,1974,Literature,Individual,Harry Martinson,male,1904-05-06,Jämshög,Jämshög,Sweden,Sweden,Europe,1978-02-11,1/2,The Nobel Prize in Literature 1974,for writings that catch the dewdrop and reflect the cosmos,,,,,,,,,,,,,,,
380,272,1988,Chemistry,Individual,Hartmut Michel,male,1948-07-18,Ludwigsburg,Ludwigsburg,West Germany,Germany,Europe,NaN,1/3,The Nobel Prize in Chemistry 1988,for the determination of the three-dimensional structure of a photosynthetic reaction centre,Max-Planck-Institut für Biophysik,Frankfurt-on-the-Main,Germany,,,,,,,,,,,,
381,985,2020,Physiology or Medicine,Individual,Harvey J. Alter,male,1935-09-12,"New York, NY","New York, NY",USA,USA,North America,NaN,1/3,The Nobel Prize in Physiology or Medicine 2020,for the discovery of Hepatitis C virus,National Institutes of Health,"Bethesda, MD",USA,,,,,,,,,,,,
382,18,1913,Physics,Individual,Heike Kamerlingh Onnes,male,1853-09-21,Groningen,Groningen,the Netherlands,the Netherlands,Europe,1926-02-21,1,The Nobel Prize in Physics 1913,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",Leiden University,Leiden,the Netherlands,,,,,,,,,,,,
383,647,1972,Literature,Individual,Heinrich Böll,male,1917-12-21,Cologne,Cologne,Germany,Germany,Europe,1985-07-16,1,The Nobel Prize in Literature 1972,for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature,,,,,,,,,,,,,,,
384,129,1986,Physics,Individual,Heinrich Rohrer,male,1933-06-06,Buchs,Buchs,Switzerland,Switzerland,Europe,2013-05-16,1/4,The Nobel Prize in Physics 1986,for their design of the scanning tunneling microscope,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,,,,,,,,,,,,
385,184,1927,Chemistry,Individual,Heinrich Otto Wieland,male,1877-06-04,Pforzheim,Pforzheim,Germany,Germany,Europe,1957-08-05,1,The Nobel Prize in Chemistry 1927,for his investigations of the constitution of the bile acids and related substances,Munich University,Munich,Germany,,,,,,,,,,,,
386,2,1902,Physics,Individual,Hendrik Antoon Lorentz,male,1853-07-18,Arnhem,Arnhem,the Netherlands,the Netherlands,Europe,1928-02-04,1/2,The Nobel Prize in Physics 1902,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,Leiden University,Leiden,the Netherlands,,,,,,,,,,,,
387,4,1903,Physics,Individual,Antoine Henri Becquerel,male,1852-12-15,Paris,Paris,France,France,Europe,1908-08-25,1/2,The Nobel Prize in Physics 1903,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity,École Polytechnique,Paris,France,,,,,,,,,,,,
388,600,1927,Literature,Individual,Henri Bergson,male,1859-10-18,Paris,Paris,France,France,Europe,1941-01-04,1,The Nobel Prize in Literature 1927,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented,,,,,,,,,,,,,,,
389,481,1913,Peace,Individual,Henri La Fontaine,male,1854-04-22,Brussels,Brussels,Belgium,Belgium,Europe,1943-05-14,1,The Nobel Peace Prize 1913,for his unparalleled contribution to the organization of peaceful internationalism,,,,,,,,,,,,,,,
390,165,1906,Chemistry,Individual,Henri Moissan,male,1852-09-28,Paris,Paris,France,France,Europe,1907-02-20,1,The Nobel Prize in Chemistry 1906,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him",Sorbonne University,Paris,France,,,,,,,,,,,,
391,335,1943,Physiology or Medicine,Individual,Henrik Carl Peter Dam,male,1895-02-21,Copenhagen,Copenhagen,Denmark,Denmark,Europe,1976-04-17,1/2,The Nobel Prize in Physiology or Medicine 1943,for his discovery of vitamin K,Polytechnic Institute,Copenhagen,Denmark,,,,,,,,,,,,
392,587,1917,Literature,Individual,Henrik Pontoppidan,male,1857-07-24,Fredericia,Fredericia,Denmark,Denmark,Europe,1943-08-21,1/2,The Nobel Prize in Literature 1917,for his authentic descriptions of present-day life in Denmark,,,,,,,,,,,,,,,
393,462,1901,Peace,Individual,Jean Henry Dunant,male,1828-05-08,Geneva,Geneva,Switzerland,Switzerland,Europe,1910-10-30,1/2,The Nobel Peace Prize 1901,for his humanitarian efforts to help wounded soldiers and create international understanding,,,,,,,,,,,,,,,
394,530,1973,Peace,Individual,Henry Alfred Kissinger,male,1923-05-27,Fürth,Fürth,Germany,Germany,Europe,2023-11-29,1/2,The Nobel Peace Prize 1973,for jointly having negotiated a cease fire in Vietnam in 1973,,,,,,,,,,,,,,,
395,260,1983,Chemistry,Individual,Henry Taube,male,1915-11-30,Neudorf,Neudorf,Canada,Canada,North America,2005-11-16,1,The Nobel Prize in Chemistry 1983,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",Stanford University,"Stanford, CA",USA,,,,,,,,,,,,
396,139,1990,Physics,Individual,Henry W. Kendall,male,1926-12-09,"Boston, MA","Boston, MA",USA,USA,North America,1999-02-15,1/3,The Nobel Prize in Physics 1990,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
397,575,1905,Literature,Individual,Henryk Sienkiewicz,male,1846-05-05,Wola Okrzejska,Wola Okrzejska,Poland,Poland,Europe,1916-11-15,1,The Nobel Prize in Literature 1905,because of his outstanding merits as an epic writer,,,,,,,,,,,,,,,
398,262,1985,Chemistry,Individual,Herbert A. Hauptman,male,1917-02-14,"New York, NY","New York, NY",USA,USA,North America,2011-10-23,1/2,The Nobel Prize in Chemistry 1985,for their outstanding achievements in the development of direct methods for the determination of crystal structures,The Medical Foundation of Buffalo,"Buffalo, NY",USA,,,,,,,,,,,,
399,252,1979,Chemistry,Individual,Herbert C. Brown,male,1912-05-22,London,London,United Kingdom,United Kingdom,Europe,2004-12-19,1/2,The Nobel Prize in Chemistry 1979,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis",Purdue University,"West Lafayette, IN",USA,,,,,,,,,,,,
400,727,2000,Physics,Individual,Herbert Kroemer,male,1928-08-25,Weimar,Weimar,Germany,Germany,Europe,2024-03-08,1/4,The Nobel Prize in Physics 2000,for developing semiconductor heterostructures used in high-speed- and opto-electronics,University of California,"Santa Barbara, CA",USA,,,,,,,,,,,,
401,338,1944,Physiology or Medicine,Individual,Herbert Spencer Gasser,male,1888-07-05,"Platteville, WI","Platteville, WI",USA,USA,North America,1963-05-11,1/2,The Nobel Prize in Physiology or Medicine 1944,for their discoveries relating to the highly differentiated functions of single nerve fibres,Rockefeller Institute for Medical Research,"New York, NY",USA,,,,,,,,,,,,
402,691,1978,Economic Sciences,Individual,Herbert A. Simon,male,1916-06-15,"Milwaukee, WI","Milwaukee, WI",USA,USA,North America,2001-02-09,1,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1978,for his pioneering research into the decision-making process within economic organizations,Carnegie Mellon University,"Pittsburgh, PA",USA,,,,,,,,,,,,
403,617,1946,Literature,Individual,Hermann Hesse,male,1877-07-02,Calw,Calw,Germany,Germany,Europe,1962-08-09,1,The Nobel Prize in Literature 1946,"for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style",,,,,,,,,,,,,,,
404,342,1946,Physiology or Medicine,Individual,Hermann Joseph Muller,male,1890-12-21,"New York, NY","New York, NY",USA,USA,North America,1967-04-05,1,The Nobel Prize in Physiology or Medicine 1946,for the discovery of the production of mutations by means of X-ray irradiation,Indiana University,"Bloomington, IN",USA,,,,,,,,,,,,
405,216,1953,Chemistry,Individual,Hermann Staudinger,male,1881-03-23,Worms,Worms,Germany,Germany,Europe,1965-09-08,1,The Nobel Prize in Chemistry 1953,for his discoveries in the field of macromolecular chemistry,University of Freiburg,Breisgau,Germany,"Staatliches Institut für makromolekulare Chemie (State Research Institute for Macromolecular Chemistry), Freiburg",Breisgau,Germany,,,,,,,,,
